name_TGSS,ra_TGSS,dec_TGSS,integrated_TGSS,peak_TGSS,major_ax_TGSS,minor_ax_TGSS,posangle_TGSS,score,best_match
TGSSADR J100028.1-201715,150.11729,-20.28765,0.0943,0.1061,30.4,23.8,-2.0,0,
TGSSADR J101347.0-160633,153.44614,-16.10932,0.0229,0.0183,36.1,26.5,12.4,0,
TGSSADR J101118.5-253913,152.82742,-25.65388,0.032100000000000004,0.0316,35.3,25.1,0.7,0,
TGSSADR J104633.4-161110,161.63947,-16.18616,0.0401,0.0279,36.7,29.9,28.2,0,
TGSSADR J103546.0-232322,158.94208,-23.38964,0.1062,0.0909,36.3,27.5,7.2,0,
TGSSADR J104258.3-232425,160.74303,-23.40716,0.0408,0.0353,38.3,25.8,10.5,0,
TGSSADR J095805.4-290720,149.5229,-29.122290000000003,0.103,0.0495,59.2,33.8,4.2,0,
TGSSADR J095808.3-290649,149.53473,-29.11362,0.0845,0.0518,43.0,36.4,-21.2,0,
TGSSADR J095812.0-290600,149.55032,-29.1002,0.0609,0.0464,50.8,24.8,3.1,0,
TGSSADR J101853.5-265610,154.7231,-26.93615,0.1227,0.0648,46.1,37.0,55.0,0,
TGSSADR J100922.4-253511,152.34344,-25.58653,0.0599,0.049,39.0,27.5,8.3,0,
TGSSADR J105904.2-185337,164.76773,-18.89381,0.0681,0.036000000000000004,46.9,31.4,-84.8,0,
TGSSADR J101438.8-290248,153.66206,-29.04672,0.0962,0.0481,46.6,39.9,46.2,0,
TGSSADR J101708.0-184950,154.28345,-18.83076,0.0507,0.0388,39.5,25.8,12.0,0,
TGSSADR J103155.9-233812,157.98323,-23.63668,0.1417,0.1248,35.9,26.3,4.2,0,
TGSSADR J111406.2-152824,168.52608,-15.47339,0.0665,0.0337,41.6,36.3,53.4,0,
TGSSADR J110821.9-260513,167.09129,-26.08695,0.0689,0.0505,47.4,25.2,17.5,0,
TGSSADR J104202.0-233814,160.50853999999995,-23.63727,0.1482,0.1268,35.7,27.9,-1.8,0,
TGSSADR J104539.5-313819,161.41467,-31.63863,0.0871,0.0756,40.2,28.5,4.4,0,
TGSSADR J105518.6-313822,163.82756,-31.63945,0.046700000000000005,0.0437,39.7,26.8,4.1,0,
TGSSADR J105029.6-314238,162.62335,-31.71077,0.0439,0.0237,58.2,31.7,7.8,0,
TGSSADR J111122.1-234800,167.84229,-23.80003,0.0532,0.0465,34.8,27.4,13.7,0,
TGSSADR J105447.4-284719,163.69754,-28.78879,0.0367,0.0263,45.5,28.4,6.8,0,
TGSSADR J102204.7-183904,155.51996,-18.65114,0.0676,0.0428,46.3,26.6,39.5,0,
TGSSADR J110327.8-151950,165.86592,-15.33064,0.0253,0.027100000000000003,29.5,23.8,5.5,0,
TGSSADR J104544.0-283804,161.43356,-28.63461,0.0543,0.0332,51.0,29.8,11.8,0,
TGSSADR J105957.9-332906,164.99161,-33.48506,0.040200000000000014,0.0383,42.0,25.8,5.6,0,
TGSSADR J105413.5-315318,163.55656000000005,-31.88853,0.0297,0.0235,43.9,28.6,2.1,0,
TGSSADR J102008.8-182517,155.03688,-18.42144,0.0303,0.0265,32.6,27.4,8.9,0,
TGSSADR J100834.9-182250,152.14569,-18.38061,0.0943,0.0716,37.7,27.8,5.3,0,
TGSSADR J105734.2-332453,164.39281,-33.41476,0.1658,0.0343,116.8,42.7,9.5,0,
TGSSADR J102345.4-313757,155.93923999999996,-31.63264,0.046,0.0384,44.5,26.8,0.7,0,
TGSSADR J104815.2-191246,162.06358,-19.21304,0.0511,0.0383,34.2,31.0,89.9,0,
TGSSADR J102042.8-192552,155.17845,-19.43115,0.0478,0.0314,43.8,28.3,31.0,0,
TGSSADR J103352.9-230913,158.47069,-23.15386,0.0405,0.0318,38.7,27.4,7.6,0,
TGSSADR J101113.4-154303,152.80603,-15.71776,0.0193,0.0215,28.3,24.2,5.4,0,
TGSSADR J110639.5-211249,166.66489,-21.21361,0.1143,0.1109,33.2,25.8,-43.7,0,
TGSSADR J095838.4-204909,149.66031,-20.81935,0.048200000000000014,0.0356,37.8,29.1,15.6,0,
TGSSADR J095844.1-204732,149.68407,-20.79242,0.0446,0.0373,37.7,25.7,19.9,0,
TGSSADR J102906.5-255918,157.27748,-25.98855,0.0608,0.033100000000000004,45.2,35.6,43.5,0,
TGSSADR J105528.3-335953,163.8681,-33.99815,0.0357,0.0285,46.4,27.9,0.4,0,
TGSSADR J110140.8-212806,165.42036000000004,-21.46839,0.0679,0.0437,36.0,35.2,-21.3,0,
TGSSADR J101034.7-154856,152.64468,-15.81569,0.0246,0.0256,29.8,24.6,-21.5,0,
TGSSADR J095728.5-213331,149.36876,-21.55876,0.0471,0.0417,35.5,25.8,5.8,0,
TGSSADR J100135.2-213550,150.39667,-21.59745,0.0724,0.06440000000000001,34.0,26.9,0.8,0,
TGSSADR J105142.2-202658,162.92587,-20.44949,0.15430000000000002,0.0605,48.5,41.8,57.9,0,
TGSSADR J102155.2-304534,155.48012,-30.75956,0.07990000000000001,0.0746,40.4,25.5,-3.1,0,
TGSSADR J100455.5-215228,151.23151,-21.87465,0.0676,0.0474,40.8,29.1,9.8,0,
TGSSADR J103947.8-215656,159.9493,-21.94908,0.0909,0.0742,34.2,29.1,-7.0,0,
TGSSADR J104546.9-215725,161.44572,-21.95721,0.06409999999999999,0.039200000000000006,43.0,31.7,-54.2,0,
TGSSADR J103158.9-261454,157.99563999999995,-26.24837,0.0349,0.0295,40.5,25.6,-5.3,0,
TGSSADR J105526.8-295419,163.86205,-29.90544,0.055200000000000006,0.0441,42.0,28.6,11.3,0,
TGSSADR J103618.2-153116,159.07619,-15.52123,0.0432,0.0268,38.4,31.6,41.3,0,
TGSSADR J110721.0-230036,166.83757,-23.01019,0.2484,0.0588,83.7,42.0,41.6,0,
TGSSADR J110809.7-160453,167.04047,-16.08144,0.046700000000000005,0.0433,31.2,26.5,24.7,0,
TGSSADR J110317.4-155834,165.82285,-15.97638,0.0408,0.024,40.3,31.8,-28.3,0,
TGSSADR J110217.7-155806,165.57414,-15.96841,0.040700000000000014,0.0313,33.4,29.2,29.5,0,
TGSSADR J100622.3-195838,151.59306,-19.97742,0.06540000000000001,0.057999999999999996,34.1,26.3,1.3,0,
TGSSADR J101617.2-252630,154.07205,-25.44172,0.045,0.0306,42.3,30.5,-8.0,0,
TGSSADR J100018.7-273115,150.078,-27.52102,0.034,0.0324,36.6,25.8,7.5,0,
TGSSADR J103302.0-342045,158.25859,-34.346059999999994,0.0696,0.0499,46.2,32.5,0.4,0,
TGSSADR J100620.1-195919,151.58389,-19.98879,0.08270000000000001,0.0574,43.8,26.2,19.8,0,
TGSSADR J100618.8-200021,151.57863999999995,-20.00597,0.0696,0.0638,34.2,25.4,-7.0,0,
TGSSADR J103851.3-294951,159.71403999999995,-29.83106,0.0259,0.026,38.4,24.9,5.5,0,
TGSSADR J102049.4-295345,155.20595,-29.89603,0.0488,0.0356,43.8,30.0,6.9,0,
TGSSADR J100205.0-305232,150.52123999999995,-30.87568,0.2006,0.1747,40.6,27.1,2.9,0,
TGSSADR J110916.7-273941,167.31992,-27.66143,0.0329,0.0286,41.0,26.1,1.6,0,
TGSSADR J110158.0-162221,165.49191000000005,-16.372629999999994,0.09,0.0295,59.6,40.0,63.0,0,
TGSSADR J103836.0-152412,159.65018,-15.40339,0.0398,0.0283,36.5,28.9,-10.3,0,
TGSSADR J105453.5-242518,163.72314,-24.42185,0.092,0.0475,48.9,33.8,27.4,0,
TGSSADR J110009.6-175314,165.04022,-17.887439999999994,0.0619,0.0404,38.4,31.2,11.7,0,
TGSSADR J105920.1-175054,164.83411,-17.84839,0.0379,0.0306,33.5,28.7,45.1,0,
TGSSADR J101939.7-321913,154.91544,-32.32048,0.08259999999999999,0.0596,52.5,27.2,11.8,0,
TGSSADR J105742.2-150815,164.42598999999996,-15.13768,0.0915,0.033100000000000004,52.6,39.6,70.3,0,
TGSSADR J105747.5-150733,164.44814,-15.12597,0.0896,0.0277,71.0,34.2,84.1,0,
TGSSADR J095633.3-174031,149.13876000000005,-17.67549,0.0486,0.033600000000000005,37.4,30.2,34.8,0,
TGSSADR J101956.6-162839,154.9859,-16.47769,0.0386,0.0361,32.3,25.8,-6.1,0,
TGSSADR J101756.4-150641,154.48516999999995,-15.11157,0.049600000000000005,0.0294,40.8,31.1,14.2,0,
TGSSADR J104453.6-173052,161.22339,-17.51464,0.0451,0.0359,34.2,28.6,11.1,0,
TGSSADR J101001.4-244757,152.50591,-24.79936,0.0332,0.0257,40.0,28.3,11.2,0,
TGSSADR J110931.1-163157,167.37986999999995,-16.53258,0.0546,0.0356,36.0,32.7,84.0,0,
TGSSADR J100423.4-323646,151.0979,-32.61305,0.1381,0.1074,43.5,29.4,7.2,0,
TGSSADR J101214.4-180320,153.06003,-18.05576,0.0531,0.0328,49.7,25.9,-5.1,0,
TGSSADR J101750.6-175436,154.46104,-17.910079999999994,0.09300000000000001,0.0361,66.8,30.1,38.7,0,
TGSSADR J101801.7-150541,154.50731000000005,-15.094829999999998,0.0219,0.0231,28.3,25.2,-1.0,0,
TGSSADR J095818.1-331206,149.57553,-33.20171,0.0431,0.0279,53.9,29.6,-9.3,0,
TGSSADR J104858.9-345217,162.24553999999995,-34.871559999999995,0.0445,0.039,45.6,26.9,-4.6,0,
TGSSADR J101726.6-251719,154.36087,-25.28873,0.0454,0.0346,40.2,27.8,-2.6,0,
TGSSADR J105319.8-165732,163.33292,-16.95911,0.0369,0.0253,38.4,29.1,52.6,0,
TGSSADR J095838.8-165712,149.66167,-16.95358,0.0621,0.0266,51.2,35.6,-20.6,0,
TGSSADR J105149.0-330559,162.95422,-33.099990000000005,0.0553,0.0318,49.5,34.9,-9.9,0,
TGSSADR J111525.6-165143,168.85687,-16.8621,0.0857,0.0616,38.5,28.2,-88.4,0,
TGSSADR J110854.2-250000,167.22623000000004,-25.00025,0.1008,0.0997,34.2,25.9,0.2,0,
TGSSADR J103458.9-251512,158.74573,-25.25336,0.062,0.0446,43.4,28.1,16.0,0,
TGSSADR J111131.8-251453,167.88271,-25.24821,0.1144,0.104,34.9,27.6,6.3,0,
TGSSADR J103456.8-251421,158.73671000000004,-25.23936,0.0862,0.0613,42.2,29.2,6.5,0,
TGSSADR J100147.7-325512,150.44904,-32.92001,0.0645,0.0294,70.0,32.3,14.5,0,
TGSSADR J100029.2-275637,150.12181,-27.94374,0.051,0.0514,36.4,24.5,-1.3,0,
TGSSADR J100029.3-170705,150.12212,-17.11807,0.032299999999999995,0.0282,32.5,27.4,16.7,0,
TGSSADR J101256.4-162357,153.23526,-16.39922,0.0269,0.0183,36.1,31.0,32.6,0,
TGSSADR J110553.0-302241,166.47092,-30.37807,0.0428,0.0268,47.2,32.5,2.2,0,
TGSSADR J102717.4-282644,156.82256,-28.44583,0.0738,0.06659999999999999,35.9,28.7,-1.8,0,
TGSSADR J100546.7-282540,151.44467,-28.42797,0.049600000000000005,0.0458,39.5,25.4,2.7,0,
TGSSADR J110721.0-272902,166.83751,-27.48396,0.0555,0.0282,48.3,37.8,7.3,0.0074287875587588205,NVSS J110718-272833
TGSSADR J104807.2-313226,162.03027,-31.54056,0.0379,0.0373,39.0,25.9,2.5,0.017764781013627308,NVSS J104804-313203
TGSSADR J101749.9-274207,154.45821,-27.70222,0.0429,0.03,43.5,29.6,8.8,0.018341081372083325,NVSS J101747-274152
TGSSADR J103829.8-312627,159.62438999999995,-31.44088,0.3762,0.1054,87.3,35.0,-45.2,0.020533970581248617,NVSS J103827-312559
TGSSADR J103637.5-273032,159.15662,-27.5091,0.1995,0.1141,41.6,37.9,21.0,0.04486030262337763,NVSS J103635-273104
TGSSADR J102320.6-314426,155.83586,-31.74081,0.1081,0.051,57.7,36.5,-6.2,0.044887817486606175,NVSS J102319-314350
TGSSADR J105226.0-162330,163.1086,-16.391779999999994,0.038700000000000005,0.032700000000000014,32.8,27.6,7.1,0.04651235554651674,NVSS J105226-162407
TGSSADR J103220.1-221711,158.08405,-22.28666,0.0688,0.0558,35.8,28.6,22.3,0.047164477631850235,NVSS J103222-221659
TGSSADR J105700.6-335911,164.25259,-33.98648,0.1098,0.06770000000000001,54.0,31.0,12.0,0.05277042112308905,NVSS J105658-335941
TGSSADR J100605.7-335353,151.52403,-33.89826,0.0694,0.0655,42.3,25.8,1.4,0.06864323453785434,NVSS J100605-335317
TGSSADR J110926.7-285300,167.36166,-28.88338,0.0381,0.0227,44.3,35.2,19.9,0.07614406934337836,NVSS J110924-285321
TGSSADR J095949.5-172539,149.95633999999995,-17.42759,0.02,0.028999999999999998,27.3,19.8,-10.3,0.09351570424245334,NVSS J095951-172519
TGSSADR J101745.2-270216,154.43855,-27.03803,0.0589,0.0377,41.5,33.9,-15.8,0.0955018536472938,NVSS J101742-270200
TGSSADR J101639.0-203527,154.16289,-20.59097,0.0492,0.0414,36.6,26.4,11.8,0.0979252869524668,NVSS J101640-203559
TGSSADR J101548.2-154942,153.95087,-15.82849,0.039700000000000006,0.038700000000000005,30.0,26.2,18.5,0.11135604044970862,NVSS J101546-154958
TGSSADR J104032.2-230412,160.13451,-23.070120000000006,0.1775,0.1178,39.3,32.7,-29.2,0.11768960421681615,NVSS J104029-230404
TGSSADR J100910.4-195523,152.29369,-19.92323,0.0743,0.06,35.4,27.8,12.8,0.12153346211461233,NVSS J100908-195520
TGSSADR J102607.3-163557,156.53079,-16.59918,0.1015,0.0611,37.9,33.6,-4.4,0.12414526588743176,NVSS J102606-163522
TGSSADR J100757.8-171058,151.99107,-17.18303,0.0558,0.0447,35.3,27.1,21.1,0.13252338639966704,NVSS J100800-171050
TGSSADR J104627.5-282515,161.61482,-28.42097,0.0985,0.0594,47.5,32.4,-1.2,0.14552931848697562,NVSS J104626-282445
TGSSADR J103824.6-245350,159.60277,-24.89733,0.1616,0.08120000000000001,57.4,29.5,52.6,0.15598321861322811,NVSS J103822-245411
TGSSADR J103406.0-150547,158.52504,-15.09665,0.067,0.0394,40.0,32.6,-11.3,0.15600301005239584,NVSS J103405-150619
TGSSADR J102146.8-334300,155.44513999999995,-33.71671,0.0621,0.0564,50.3,22.6,-2.2,0.15631309628122275,NVSS J102144-334313
TGSSADR J100059.2-203155,150.24701000000005,-20.531999999999996,0.1207,0.0731,37.3,36.0,56.2,0.16382828812379363,NVSS J100100-203124
TGSSADR J100048.5-211700,150.20233000000005,-21.28356,0.046700000000000005,0.032299999999999995,36.1,32.6,14.4,0.1688233788818966,NVSS J100046-211639
TGSSADR J100905.5-150415,152.27299,-15.07087,0.1809,0.0721,55.5,34.6,-75.7,0.17363266872333333,NVSS J100907-150439
TGSSADR J102018.6-275620,155.07756,-27.93915,0.054700000000000006,0.0306,55.1,29.3,-6.1,0.1771105685895929,NVSS J102019-275650
TGSSADR J103416.3-333704,158.5683,-33.61797,0.5609,0.1228,91.3,43.6,46.1,0.18877963061923922,NVSS J103414-333726
TGSSADR J105140.9-303316,162.9207,-30.55447,0.0498,0.027600000000000003,55.4,32.4,9.1,0.1919460863803925,NVSS J105138-303317
TGSSADR J110700.1-323058,166.75047,-32.51617,0.2839,0.2329,44.1,27.5,-5.8,0.1936922959730051,NVSS J110701-323125
TGSSADR J100736.2-243745,151.90105,-24.62936,0.1788,0.12990000000000002,37.6,32.1,1.2,0.2054136169221537,NVSS J100738-243734
TGSSADR J103802.2-193818,159.50935,-19.63861,0.0693,0.0535,37.2,28.3,15.4,0.20695823037745625,NVSS J103800-193801
TGSSADR J100320.8-321058,150.83681,-32.18301,0.9990000000000001,0.3382,106.2,30.0,-9.0,0.20753569160335844,NVSS J100321-321129
TGSSADR J095635.3-250523,149.14716,-25.09,0.032200000000000006,0.03,36.0,25.4,3.5,0.2134904665611092,NVSS J095636-250455
TGSSADR J100809.8-250730,152.04093999999995,-25.12509,0.0515,0.0231,51.8,37.8,-25.9,0.22230277302432172,NVSS J100811-250741
TGSSADR J102157.9-272731,155.49159,-27.458820000000006,0.0858,0.079,39.4,24.9,-8.4,0.22551015932223564,NVSS J102159-272753
TGSSADR J100022.9-254253,150.09547,-25.71486,0.2892,0.2374,38.2,28.7,0.1,0.22746840360148105,NVSS J100020-254249
TGSSADR J101418.5-242050,153.57709,-24.34733,0.1203,0.1082,36.4,26.1,7.7,0.23572314042007836,NVSS J101419-242118
TGSSADR J100147.5-244040,150.44807,-24.6778,0.052000000000000005,0.0495,35.6,25.2,4.1,0.23619773353210274,NVSS J100145-244033
TGSSADR J100100.9-203056,150.25401000000005,-20.51556,0.0973,0.0575,45.5,30.2,23.4,0.24045953537101344,NVSS J100100-203124
TGSSADR J105244.2-201731,163.18443,-20.29205,0.1323,0.1061,34.3,28.9,12.7,0.2594741879569192,NVSS J105246-201743
TGSSADR J105753.5-153656,164.47321000000005,-15.61581,0.0722,0.0637,32.2,26.4,7.8,0.2604757379417443,NVSS J105754-153725
TGSSADR J100439.5-321643,151.16472,-32.27888,5.5695,1.6185,102.6,39.3,19.8,0.26309405688984266,NVSS J100440-321616
TGSSADR J102706.1-252002,156.77568,-25.33415,0.1263,0.1113,37.9,26.3,5.9,0.26551755755678863,NVSS J102705-252031
TGSSADR J110345.8-200233,165.94122,-20.04274,0.0563,0.0405,39.8,28.4,27.5,0.266641773876055,NVSS J110343-200246
TGSSADR J095927.7-200628,149.86548,-20.10789,0.084,0.0655,39.0,26.7,9.2,0.2687368656691628,NVSS J095925-200640
TGSSADR J100223.5-291241,150.59808,-29.21148,0.0585,0.0459,43.9,27.8,3.4,0.26944007567215866,NVSS J100224-291219
TGSSADR J105925.0-301127,164.85458,-30.19095,0.1495,0.07529999999999999,56.0,34.0,14.6,0.27058137750698863,NVSS J105926-301108
TGSSADR J104150.0-264757,160.45838999999995,-26.7992,0.0735,0.0503,41.7,31.5,21.5,0.2722425092920114,NVSS J104151-264736
TGSSADR J101745.1-274145,154.43805,-27.6959,0.0365,0.027100000000000003,40.6,29.9,2.4,0.27278430649807256,NVSS J101747-274152
TGSSADR J100542.1-272312,151.42564,-27.3869,0.4228,0.1221,77.3,34.1,42.7,0.27340109048557026,NVSS J100543-272256
TGSSADR J101128.4-271632,152.86867,-27.27575,0.1272,0.06559999999999999,63.2,28.5,0.2,0.27501091700880764,NVSS J101127-271700
TGSSADR J103904.1-181310,159.76724,-18.21964,0.0783,0.0503,46.1,26.3,8.3,0.2752770120027456,NVSS J103902-181329
TGSSADR J105035.1-240554,162.64639,-24.09857,3.1075,0.6675,101.7,78.1,-35.5,0.28214881197656394,NVSS J105036-240619
TGSSADR J095742.6-281756,149.42763,-28.2991,0.2153,0.1127,65.1,26.5,-9.3,0.2899604839692641,NVSS J095742-281728
TGSSADR J105741.6-300832,164.4236,-30.14239,0.0344,0.0293,41.4,27.2,1.1,0.2930475927784605,NVSS J105740-300851
TGSSADR J110712.3-343724,166.80151,-34.62358,1.6731,0.628,75.4,30.8,-24.5,0.30519212151805525,NVSS J110713-343748
TGSSADR J100409.4-200325,151.03933999999995,-20.05709,0.0551,0.0315,45.0,31.6,29.8,0.3075979366871123,NVSS J100410-200350
TGSSADR J110642.5-181344,166.67732,-18.22898,0.08070000000000001,0.0588,34.2,32.0,-30.9,0.31173310151067807,NVSS J110640-181340
TGSSADR J103132.8-181322,157.8867,-18.22295,0.0876,0.0503,52.0,26.7,-1.0,0.3198333980337331,NVSS J103132-181256
TGSSADR J111427.9-321957,168.61646000000005,-32.33265,0.2346,0.1968,41.9,28.3,-2.5,0.3210732845810865,NVSS J111429-321948
TGSSADR J103704.4-334321,159.26834,-33.72253,2.5415,0.871,91.9,36.0,22.0,0.32150682349223614,NVSS J103705-334255
TGSSADR J105951.4-284001,164.96417,-28.6671,0.0709,0.0434,44.1,35.5,9.2,0.32459303603162565,NVSS J105952-284023
TGSSADR J100742.9-283153,151.92911,-28.53155,0.1773,0.0898,54.4,33.7,-27.9,0.3283714373517145,NVSS J100741-283135
TGSSADR J103043.5-173933,157.68126999999996,-17.65928,0.4033000000000001,0.3058,38.4,27.3,31.1,0.33052569142673194,NVSS J103041-173947
TGSSADR J095750.9-283809,149.46248,-28.63585,3.488,1.3889,76.1,39.0,71.8,0.33118345747136757,NVSS J095749-283814
TGSSADR J095826.6-343645,149.61116,-34.61262,0.0904,0.0819,44.0,25.9,1.8,0.33205537071941393,NVSS J095827-343619
TGSSADR J095713.9-300147,149.30823999999996,-30.02975,0.1019,0.0936,38.6,27.0,2.3,0.33238475357673913,NVSS J095715-300128
TGSSADR J101003.4-170306,152.51459,-17.05188,0.1585,0.08990000000000001,46.5,29.0,44.4,0.3339281894988173,NVSS J101004-170248
TGSSADR J103634.8-273126,159.14523,-27.52398,0.4368,0.1804,61.1,29.4,23.3,0.3364289860890305,NVSS J103635-273104
TGSSADR J101147.3-174121,152.94713000000004,-17.68918,0.0558,0.0385,39.0,29.6,25.4,0.33907934586980487,NVSS J101146-174100
TGSSADR J100453.6-334555,151.22337,-33.76534,0.0385,0.0297,47.9,27.9,9.3,0.3394429404271696,NVSS J100454-334620
TGSSADR J102602.9-150324,156.51238999999995,-15.05672,0.114,0.08159999999999999,35.6,30.0,5.8,0.34226315060124995,NVSS J102604-150342
TGSSADR J104843.3-162253,162.1808,-16.38159,0.4723,0.0874,84.3,49.0,-55.0,0.3466417644443124,NVSS J104845-162304
TGSSADR J104144.6-213837,160.43597,-21.64376,0.06409999999999999,0.0439,37.3,31.9,9.9,0.35125808270893566,NVSS J104146-213846
TGSSADR J105317.6-244303,163.32349,-24.71751,0.0952,0.0718,41.4,28.1,-3.3,0.35593364750180684,NVSS J105319-244302
TGSSADR J101348.2-315325,153.45085,-31.890320000000006,8.465399999999999,3.1592,91.7,39.4,-56.4,0.3572448032304492,NVSS J101350-315336
TGSSADR J102124.0-311239,155.3501,-31.21085,0.2464,0.2042,41.1,28.2,4.2,0.358916719416505,NVSS J102126-311236
TGSSADR J102520.7-181149,156.33643,-18.19701,0.15819999999999998,0.1109,36.5,30.5,9.1,0.3596921775792972,NVSS J102521-181125
TGSSADR J103633.3-264628,159.13904,-26.7745,0.31460000000000005,0.3022,36.0,26.0,-1.8,0.3600587599092151,NVSS J103635-264628
TGSSADR J104642.2-253823,161.67616,-25.63982,0.7010000000000001,0.2382,67.3,34.9,-84.2,0.36080598959921006,NVSS J104640-253820
TGSSADR J101239.2-331001,153.16353999999995,-33.167,0.544,0.1929,72.5,39.0,59.3,0.3626415239608375,NVSS J101241-330952
TGSSADR J100312.2-203956,150.80087,-20.66579,0.184,0.1238,44.1,27.4,23.2,0.3673955116283201,NVSS J100313-203935
TGSSADR J111240.8-231706,168.17009,-23.28501,0.4418,0.3613,38.0,26.8,-8.7,0.36827496595024034,NVSS J111241-231729
TGSSADR J105022.4-161700,162.59357,-16.28345,0.15780000000000002,0.1326,32.0,28.5,-15.2,0.37372913791057816,NVSS J105022-161636
TGSSADR J102201.7-210058,155.50716,-21.0163,0.1141,0.105,32.8,27.0,5.9,0.3774559681725079,NVSS J102200-210120
TGSSADR J102206.5-311036,155.52719,-31.17691,0.09699999999999999,0.0761,42.2,29.0,2.1,0.3786609906120974,NVSS J102207-311013
TGSSADR J102804.4-154623,157.01871,-15.773320000000002,0.0984,0.08270000000000001,32.6,27.9,5.9,0.3796105178704884,NVSS J102803-154606
TGSSADR J103555.7-153347,158.98242,-15.56323,0.055200000000000006,0.0313,39.6,33.5,-20.2,0.3828363124776204,NVSS J103556-153330
TGSSADR J102318.9-314327,155.82916,-31.72432,0.1233,0.0604,52.2,38.9,10.2,0.38336238504569886,NVSS J102319-314350
TGSSADR J105742.9-150727,164.42905,-15.124429999999998,0.0916,0.0324,58.4,36.3,89.8,0.3841570487294521,NVSS J105744-150741
TGSSADR J104804.9-193245,162.02063,-19.54591,0.8339,0.5465,39.5,30.7,-0.2,0.38530969775286844,NVSS J104806-193251
TGSSADR J103200.7-203104,158.00327,-20.51802,0.0893,0.038,46.1,40.6,16.4,0.38614486170811213,NVSS J103202-203110
TGSSADR J103415.7-165448,158.56551000000005,-16.91345,0.0451,0.0308,36.8,30.5,17.7,0.3873475285498801,NVSS J103414-165444
TGSSADR J095736.3-254518,149.40155,-25.75527,0.1802,0.1574,38.2,27.0,1.0,0.3913654626870712,NVSS J095734-254522
TGSSADR J110901.6-294913,167.25694,-29.82053,0.0504,0.0359,42.3,30.8,9.5,0.3915745604267388,NVSS J110900-294932
TGSSADR J101238.7-171024,153.16156,-17.17342,0.0704,0.06540000000000001,30.0,27.4,-8.8,0.3921144115575845,NVSS J101239-171000
TGSSADR J100920.4-320337,152.33501,-32.06053,0.32299999999999995,0.2877,42.8,26.0,-3.2,0.3948355901061367,NVSS J100921-320357
TGSSADR J104028.1-230357,160.11719,-23.06595,0.2197,0.1534,37.2,32.9,-19.8,0.39903704979763044,NVSS J104029-230404
TGSSADR J105023.3-161613,162.59746,-16.27035,0.3118,0.1551,52.9,28.7,16.1,0.3999866778533561,NVSS J105022-161636
TGSSADR J102058.5-165755,155.24387,-16.96544,0.1596,0.1081,39.4,29.2,2.6,0.40090501692652863,NVSS J102059-165737
TGSSADR J101436.4-332823,153.65201000000005,-33.47318,0.0366,0.0374,40.7,24.8,-0.1,0.4041880482637211,NVSS J101434-332832
TGSSADR J110519.9-195914,166.33295,-19.98738,0.1904,0.1316,36.1,31.9,-6.6,0.41021814087508146,NVSS J110521-195912
TGSSADR J100213.1-235531,150.55493,-23.92541,0.8887999999999999,0.7562000000000001,35.3,28.4,-1.4,0.41636762033557356,NVSS J100211-235523
TGSSADR J100906.4-195512,152.27696,-19.92004,0.064,0.0307,54.8,30.3,-15.4,0.41816068872548284,NVSS J100908-195520
TGSSADR J103359.1-303043,158.49648,-30.51197,0.1104,0.0985,40.6,26.5,-1.9,0.4209312811504898,NVSS J103400-303040
TGSSADR J102058.5-321050,155.24396000000004,-32.18056,2.4009,2.1581,42.3,27.1,2.5,0.4244997596753799,NVSS J102057-321102
TGSSADR J100628.6-161542,151.61945,-16.26194,0.0312,0.0218,39.0,28.1,12.4,0.42523358309321085,NVSS J100629-161525
TGSSADR J102354.9-332148,155.97887,-33.363409999999995,0.1109,0.0775,46.3,31.9,2.6,0.42752409330331664,NVSS J102356-332144
TGSSADR J103006.2-153505,157.52621000000005,-15.58475,0.1153,0.1105,31.6,25.3,-7.0,0.427534004551125,NVSS J103007-153500
TGSSADR J103455.3-181233,158.73048,-18.20935,0.2477,0.2181,33.0,26.8,11.6,0.4347534380908389,NVSS J103456-181214
TGSSADR J105918.0-242112,164.82516,-24.35335,0.053700000000000005,0.040700000000000014,36.7,30.7,4.4,0.4353328444317556,NVSS J105916-242123
